date,time,HAP,東部小水力_2022,東部小水力_2023
01-05,02:30,65.9860688556912,67.77,64.1
01-05,02:40,65.9860688556912,67.77,64.1
01-05,02:50,65.9860688556912,67.77,64.1
01-05,03:00,65.9860688556912,67.77,64.1
01-05,03:10,65.9860688556912,67.77,64.1
01-05,03:20,65.9860688556912,67.77,64.1
01-05,03:30,65.9860688556912,67.77,64.1
01-05,03:40,65.9860688556912,67.77,64.1
01-05,03:50,65.9860688556912,67.77,64.1
01-05,04:00,65.9860688556912,67.77,64.1
01-05,04:10,65.9860688556912,67.77,64.1
01-05,04:20,65.9860688556912,67.77,64.1
01-05,04:30,65.9860688556912,67.77,64.1
01-05,04:40,65.9860688556912,67.77,64.1
01-05,04:50,65.9860688556912,67.77,64.1
01-05,05:00,65.9860688556912,67.77,64.1
01-05,05:10,65.9860688556912,67.77,64.1
01-05,05:20,65.9860688556912,67.77,64.1
01-05,05:30,65.9860688556912,67.77,64.1
01-05,05:40,65.9860688556912,67.77,64.1
01-05,05:50,65.9860688556912,67.77,64.1
01-05,06:00,65.9860688556912,67.77,64.1
01-05,06:10,65.9860688556912,67.77,64.1
01-05,06:20,65.9860688556912,67.77,64.1
01-05,06:30,65.9860688556912,67.77,64.1
01-05,06:40,65.9860688556912,67.77,64.1
01-05,06:50,65.9860688556912,67.77,64.1
01-05,07:00,65.9860688556912,67.77,64.1
01-05,07:10,65.9860688556912,67.77,64.1
01-05,07:20,65.9860688556912,67.77,64.1
01-05,07:30,65.9860688556912,67.77,64.1
01-05,07:40,65.9860688556912,67.77,64.1
01-05,07:50,65.9860688556912,67.77,64.1
01-05,08:00,65.9860688556912,67.77,64.1
01-05,08:10,65.9860688556912,67.77,64.1
01-05,08:20,65.9860688556912,67.77,64.1
01-05,08:30,65.9860688556912,67.77,64.1
01-05,08:40,65.9860688556912,67.77,64.1
01-05,08:50,65.9860688556912,67.77,64.1
01-05,09:00,65.9860688556912,67.77,64.1
01-05,09:10,65.9860688556912,67.77,64.1
01-05,09:20,65.9860688556912,67.77,64.1
01-05,09:30,65.9860688556912,67.77,64.1
01-05,09:40,65.9860688556912,67.77,64.1
01-05,09:50,65.9860688556912,67.77,64.1
01-05,10:00,65.9860688556912,67.77,64.1
01-05,10:10,65.9860688556912,67.77,64.1
01-05,10:20,65.9860688556912,67.77,64.1
01-05,10:30,65.9860688556912,67.77,64.1
01-05,10:40,65.9860688556912,67.77,64.1
01-05,10:50,65.9860688556912,67.77,64.1
01-05,11:00,65.9860688556912,67.77,64.1
01-05,11:10,65.9860688556912,67.77,64.1
01-05,11:20,65.9860688556912,67.77,64.1
01-05,11:30,65.9860688556912,67.77,64.1
01-05,11:40,65.9860688556912,67.77,64.1
01-05,11:50,65.9860688556912,67.77,64.1
01-05,12:00,65.9860688556912,67.77,64.1
01-05,12:10,65.9860688556912,67.77,64.1
01-05,12:20,65.9860688556912,67.77,64.1
01-05,12:30,65.9860688556912,67.77,64.1
01-05,12:40,65.9860688556912,67.77,64.1
01-05,12:50,65.9860688556912,67.77,64.1
01-05,13:00,65.9860688556912,67.77,64.1
01-05,13:10,65.9860688556912,67.77,64.1
01-05,13:20,65.9860688556912,67.77,64.1
01-05,13:30,65.9860688556912,67.77,64.1
01-05,13:40,65.9860688556912,67.77,64.1
01-05,13:50,65.9860688556912,67.77,64.1
01-05,14:00,64.1,,64.1
01-05,14:10,64.1,,64.1
01-05,14:20,64.1,,64.1
01-05,14:30,64.1,,64.1
01-05,14:40,64.1,,64.1
01-05,14:50,64.1,,64.1
01-05,15:00,65.9860688556912,67.77,64.1
01-05,15:10,65.9860688556912,67.77,64.1
01-05,15:20,65.9860688556912,67.77,64.1
01-05,15:30,64.1,,64.1
01-05,15:40,64.1,,64.1
01-05,15:50,64.1,,64.1
01-05,16:00,64.1,,64.1
01-05,16:10,64.1,,64.1
01-05,16:20,64.1,,64.1
01-05,16:30,64.1,,64.1
01-05,16:40,65.9860688556912,67.77,64.1
01-05,16:50,65.9860688556912,67.77,64.1
01-05,17:00,65.9860688556912,67.77,64.1
01-05,17:10,65.9860688556912,67.77,64.1
01-05,17:20,65.9860688556912,67.77,64.1
01-05,17:30,65.9860688556912,67.77,64.1
01-05,17:40,65.9860688556912,67.77,64.1
01-05,17:50,65.9860688556912,67.77,64.1
01-05,18:00,65.9860688556912,67.77,64.1
01-05,18:10,65.9860688556912,67.77,64.1
01-05,18:20,65.9860688556912,67.77,64.1
01-05,18:30,65.9860688556912,67.77,64.1
01-05,18:40,65.9860688556912,67.77,64.1
01-05,18:50,65.9860688556912,67.77,64.1
01-05,19:00,65.9860688556912,67.77,64.1
01-05,19:10,65.9860688556912,67.77,64.1
01-05,19:20,65.9860688556912,67.77,64.1
01-05,19:30,65.9860688556912,67.77,64.1
01-05,19:40,65.9860688556912,67.77,64.1
01-05,19:50,65.9860688556912,67.77,64.1
01-05,20:00,65.9860688556912,67.77,64.1
01-05,20:10,64.1,,64.1
01-05,20:20,64.1,,64.1
01-05,20:30,64.1,,64.1
01-05,20:40,64.1,,64.1
01-05,20:50,64.1,,64.1
01-05,21:00,64.1,,64.1
01-05,21:10,65.9860688556912,67.77,64.1
01-05,21:20,65.9860688556912,67.77,64.1
01-05,21:30,65.9860688556912,67.77,64.1
01-05,21:40,65.9860688556912,67.77,64.1
01-05,21:50,65.9860688556912,67.77,64.1
01-05,22:00,65.9860688556912,67.77,64.1
01-05,22:10,65.9860688556912,67.77,64.1
01-05,22:20,65.9860688556912,67.77,64.1
01-05,22:30,65.9860688556912,67.77,64.1
01-05,22:40,65.9860688556912,67.77,64.1
01-05,22:50,65.9860688556912,67.77,64.1
01-05,23:00,65.9860688556912,67.77,64.1
01-05,23:10,65.9860688556912,67.77,64.1
01-05,23:20,65.9860688556912,67.77,64.1
01-05,23:30,65.9860688556912,67.77,64.1
01-05,23:40,65.9860688556912,67.77,64.1
01-05,23:50,65.9860688556912,67.77,64.1
01-06,00:00,65.9860688556912,67.77,64.1
01-06,00:10,65.9860688556912,67.77,64.1
01-06,00:20,65.9860688556912,67.77,64.1
01-06,00:30,65.9860688556912,67.77,64.1
01-06,00:40,65.9860688556912,67.77,64.1
01-06,00:50,65.9860688556912,67.77,64.1
01-06,01:00,65.9860688556912,67.77,64.1
01-06,01:10,65.9860688556912,67.77,64.1
01-06,01:20,65.9860688556912,67.77,64.1
01-06,01:30,65.9860688556912,67.77,64.1
01-06,01:40,65.9860688556912,67.77,64.1
01-06,01:50,65.9860688556912,67.77,64.1
01-06,02:00,65.9860688556912,67.77,64.1
01-06,02:10,65.9860688556912,67.77,64.1
01-06,02:20,65.9860688556912,67.77,64.1
01-06,02:30,65.9860688556912,67.77,64.1
01-06,02:40,65.9860688556912,67.77,64.1
01-06,02:50,65.9860688556912,67.77,64.1
01-06,03:00,65.9860688556912,67.77,64.1
01-06,03:10,65.9860688556912,67.77,64.1
01-06,03:20,65.9860688556912,67.77,64.1
01-06,03:30,65.9860688556912,67.77,64.1
01-06,03:40,65.9860688556912,67.77,64.1
01-06,03:50,65.9860688556912,67.77,64.1
01-06,04:00,65.9860688556912,67.77,64.1
01-06,04:10,65.9860688556912,67.77,64.1
01-06,04:20,65.9860688556912,67.77,64.1
01-06,04:30,65.9860688556912,67.77,64.1
01-06,04:40,65.9860688556912,67.77,64.1
01-06,04:50,65.9860688556912,67.77,64.1
01-06,05:00,65.9860688556912,67.77,64.1
01-06,05:10,65.9860688556912,67.77,64.1
01-06,05:20,65.9860688556912,67.77,64.1
01-06,05:30,65.9860688556912,67.77,64.1
01-06,05:40,65.9860688556912,67.77,64.1
01-06,05:50,65.9860688556912,67.77,64.1
01-06,06:00,65.9860688556912,67.77,64.1
01-06,06:10,65.9860688556912,67.77,64.1
01-06,06:20,65.9860688556912,67.77,64.1
01-06,06:30,65.9860688556912,67.77,64.1
01-06,06:40,65.9860688556912,67.77,64.1
01-06,06:50,65.9860688556912,67.77,64.1
01-06,07:00,65.9860688556912,67.77,64.1
01-06,07:10,65.9860688556912,67.77,64.1
01-06,07:20,65.9860688556912,67.77,64.1
01-06,07:30,65.9860688556912,67.77,64.1
01-06,07:40,65.9860688556912,67.77,64.1
01-06,07:50,65.9860688556912,67.77,64.1
01-06,08:00,65.9860688556912,67.77,64.1
01-06,08:10,65.9860688556912,67.77,64.1
01-06,08:20,65.9860688556912,67.77,64.1
01-06,08:30,65.9860688556912,67.77,64.1
01-06,08:40,64.1,,64.1
01-06,08:50,64.1,,64.1
01-06,09:00,64.1,,64.1
01-06,09:10,64.1,,64.1
01-06,09:20,64.1,,64.1
01-06,09:30,64.1,,64.1
01-06,09:40,64.1,,64.1
01-06,09:50,65.9860688556912,67.77,64.1
01-06,10:00,65.9860688556912,67.77,64.1
01-06,10:10,65.13631036604122,67.77,62.27
01-06,10:20,63.19825037588034,64.1,62.27
01-06,10:30,63.19825037588034,64.1,62.27
01-06,10:40,63.19825037588034,64.1,62.27
01-06,10:50,63.19825037588034,64.1,62.27
01-06,11:00,62.27,,62.27
01-06,11:10,62.27,,62.27
01-06,11:20,62.27,,62.27
01-06,11:30,62.27,,62.27
01-06,11:40,62.27,,62.27
01-06,11:50,62.27,,62.27
01-06,12:00,63.19825037588034,64.1,62.27
01-06,12:10,63.19825037588034,64.1,62.27
01-06,12:20,62.27,,62.27
01-06,12:30,62.27,,62.27
01-06,12:40,62.27,,62.27
01-06,12:50,62.27,,62.27
01-06,13:00,62.27,,62.27
01-06,13:10,62.27,,62.27
01-06,13:20,62.27,,62.27
01-06,13:30,63.19825037588034,64.1,62.27
01-06,13:40,63.19825037588034,64.1,62.27
01-06,13:50,63.19825037588034,64.1,62.27
01-06,14:00,63.19825037588034,64.1,62.27
01-06,14:10,63.19825037588034,64.1,62.27
01-06,14:20,63.19825037588034,64.1,62.27
01-06,14:30,63.19825037588034,64.1,62.27
01-06,14:40,62.27,,62.27
01-06,14:50,62.27,,62.27
01-06,15:00,62.27,,62.27
01-06,15:10,62.27,,62.27
01-06,15:20,62.27,,62.27
01-06,15:30,62.27,,62.27
01-06,15:40,62.27,,62.27
01-06,15:50,63.19825037588034,64.1,62.27
01-06,16:00,62.27,,62.27
01-06,16:10,62.27,,62.27
01-06,16:20,62.27,,62.27
01-06,16:30,62.27,,62.27
01-06,16:40,62.27,,62.27
01-06,16:50,62.27,,62.27
01-06,17:00,62.27,,62.27
01-06,17:10,63.19825037588034,64.1,62.27
01-06,17:20,63.19825037588034,64.1,62.27
01-06,17:30,63.19825037588034,64.1,62.27
01-06,17:40,63.19825037588034,64.1,62.27
01-06,17:50,62.27,,62.27
01-06,18:00,62.27,,62.27
01-06,18:10,62.27,,62.27
01-06,18:20,62.27,,62.27
01-06,18:30,62.27,,62.27
01-06,18:40,62.27,,62.27
01-06,18:50,62.27,,62.27
01-06,19:00,63.19825037588034,64.1,62.27
01-06,19:10,63.19825037588034,64.1,62.27
01-06,19:20,63.19825037588034,64.1,62.27
01-06,19:30,63.19825037588034,64.1,62.27
01-06,19:40,63.19825037588034,64.1,62.27
01-06,19:50,62.27,,62.27
01-06,20:00,62.27,,62.27
01-06,20:10,62.27,,62.27
01-06,20:20,62.27,,62.27
01-06,20:30,62.27,,62.27
01-06,20:40,62.27,,62.27
01-06,20:50,62.27,,62.27
01-06,21:00,63.19825037588034,64.1,62.27
01-06,21:10,63.19825037588034,64.1,62.27
01-06,21:20,63.19825037588034,64.1,62.27
01-06,21:30,63.19825037588034,64.1,62.27
01-06,21:40,63.19825037588034,64.1,62.27
01-06,21:50,63.19825037588034,64.1,62.27
01-06,22:00,63.19825037588034,64.1,62.27
01-06,22:10,63.19825037588034,64.1,62.27
01-06,22:20,63.19825037588034,64.1,62.27
01-06,22:30,63.19825037588034,64.1,62.27
01-06,22:40,63.19825037588034,64.1,62.27
01-06,22:50,63.19825037588034,64.1,62.27
01-06,23:00,62.27,,62.27
01-06,23:10,62.27,,62.27
01-06,23:20,62.27,,62.27
01-06,23:30,62.27,,62.27
01-06,23:40,62.27,,62.27
01-06,23:50,62.27,,62.27
01-07,00:00,63.19825037588034,64.1,62.27
01-07,00:10,63.19825037588034,64.1,62.27
01-07,00:20,63.19825037588034,64.1,62.27
01-07,00:30,63.19825037588034,64.1,62.27
01-07,00:40,63.19825037588034,64.1,62.27
01-07,00:50,63.19825037588034,64.1,62.27
01-07,01:00,63.19825037588034,64.1,62.27
01-07,01:10,63.19825037588034,64.1,62.27
01-07,01:20,63.19825037588034,64.1,62.27
01-07,01:30,62.27,,62.27
01-07,01:40,62.27,,62.27
01-07,01:50,62.27,,62.27
01-07,02:00,62.27,,62.27
01-07,02:10,62.27,,62.27
01-07,02:20,62.27,,62.27
01-07,02:30,63.19825037588034,64.1,62.27
01-07,02:40,63.19825037588034,64.1,62.27
01-07,02:50,63.19825037588034,64.1,62.27
01-07,03:00,63.19825037588034,64.1,62.27
01-07,03:10,63.19825037588034,64.1,62.27
01-07,03:20,63.19825037588034,64.1,62.27
01-07,03:30,63.19825037588034,64.1,62.27
01-07,03:40,63.19825037588034,64.1,62.27
01-07,03:50,63.19825037588034,64.1,62.27
01-07,04:00,63.19825037588034,64.1,62.27
01-07,04:10,63.19825037588034,64.1,62.27
01-07,04:20,63.19825037588034,64.1,62.27
01-07,04:30,63.19825037588034,64.1,62.27
01-07,04:40,63.19825037588034,64.1,62.27
01-07,04:50,63.19825037588034,64.1,62.27
01-07,05:00,63.19825037588034,64.1,62.27
01-07,05:10,63.19825037588034,64.1,62.27
01-07,05:20,62.27,,62.27
01-07,05:30,62.27,,62.27
01-07,05:40,62.27,,62.27
01-07,05:50,62.27,,62.27
01-07,06:00,62.27,,62.27
01-07,06:10,62.27,,62.27
01-07,06:20,62.27,,62.27
01-07,06:30,63.19825037588034,64.1,62.27
01-07,06:40,63.19825037588034,64.1,62.27
01-07,06:50,62.27,,62.27
01-07,07:00,62.27,,62.27
01-07,07:10,62.27,,62.27
01-07,07:20,62.27,,62.27
01-07,07:30,62.27,,62.27
01-07,07:40,62.27,,62.27
01-07,07:50,63.19825037588034,64.1,62.27
01-07,08:00,63.19825037588034,64.1,62.27
01-07,08:10,63.19825037588034,64.1,62.27
01-07,08:20,63.19825037588034,64.1,62.27
01-07,08:30,63.19825037588034,64.1,62.27
01-07,08:40,63.19825037588034,64.1,62.27
01-07,08:50,62.27,,62.27
01-07,09:00,62.27,,62.27
01-07,09:10,62.27,,62.27
01-07,09:20,62.27,,62.27
01-07,09:30,62.27,,62.27
01-07,09:40,62.27,,62.27
01-07,09:50,63.19825037588034,64.1,62.27
01-07,10:00,63.19825037588034,64.1,62.27
01-07,10:10,63.19825037588034,64.1,62.27
01-07,10:20,64.15224492979719,65.93,62.27
01-07,10:30,64.15224492979719,65.93,62.27
01-07,10:40,64.15224492979719,65.93,62.27
01-07,10:50,64.15224492979719,65.93,62.27
01-07,11:00,64.15224492979719,65.93,62.27
01-07,11:10,62.27,,62.27
01-07,11:20,62.27,,62.27
01-07,11:30,62.27,,62.27
01-07,11:40,62.27,,62.27
01-07,11:50,62.27,,62.27
01-07,12:00,62.27,,62.27
01-07,12:10,62.27,,62.27
01-07,12:20,64.15224492979719,65.93,62.27
01-07,12:30,64.15224492979719,65.93,62.27
01-07,12:40,64.15224492979719,65.93,62.27
01-07,12:50,64.15224492979719,65.93,62.27
01-07,13:00,64.15224492979719,65.93,62.27
01-07,13:10,64.15224492979719,65.93,62.27
01-07,13:20,64.15224492979719,65.93,62.27
01-07,13:30,62.27,,62.27
01-07,13:40,62.27,,62.27
01-07,13:50,62.27,,62.27
01-07,14:00,62.27,,62.27
01-07,14:10,62.27,,62.27
01-07,14:20,62.27,,62.27
01-07,14:30,64.15224492979719,65.93,62.27
01-07,14:40,64.15224492979719,65.93,62.27
01-07,14:50,64.15224492979719,65.93,62.27
01-07,15:00,64.15224492979719,65.93,62.27
01-07,15:10,64.15224492979719,65.93,62.27
01-07,15:20,64.15224492979719,65.93,62.27
01-07,15:30,64.15224492979719,65.93,62.27
01-07,15:40,64.15224492979719,65.93,62.27
01-07,15:50,64.15224492979719,65.93,62.27
01-07,16:00,64.15224492979719,65.93,62.27
01-07,16:10,64.15224492979719,65.93,62.27
01-07,16:20,64.15224492979719,65.93,62.27
01-07,16:30,64.15224492979719,65.93,62.27
01-07,16:40,64.15224492979719,65.93,62.27
01-07,16:50,64.15224492979719,65.93,62.27
01-07,17:00,64.15224492979719,65.93,62.27
01-07,17:10,64.15224492979719,65.93,62.27
01-07,17:20,64.15224492979719,65.93,62.27
01-07,17:30,64.15224492979719,65.93,62.27
01-07,17:40,64.15224492979719,65.93,62.27
01-07,17:50,64.15224492979719,65.93,62.27
01-07,18:00,64.15224492979719,65.93,62.27
01-07,18:10,64.15224492979719,65.93,62.27
01-07,18:20,64.15224492979719,65.93,62.27
01-07,18:30,64.15224492979719,65.93,62.27
01-07,18:40,64.15224492979719,65.93,62.27
01-07,18:50,64.15224492979719,65.93,62.27
01-07,19:00,64.15224492979719,65.93,62.27
01-07,19:10,64.15224492979719,65.93,62.27
01-07,19:20,64.15224492979719,65.93,62.27
01-07,19:30,64.15224492979719,65.93,62.27
01-07,19:40,64.15224492979719,65.93,62.27
01-07,19:50,64.15224492979719,65.93,62.27
01-07,20:00,64.15224492979719,65.93,62.27
01-07,20:10,64.15224492979719,65.93,62.27
01-07,20:20,64.15224492979719,65.93,62.27
01-07,20:30,64.15224492979719,65.93,62.27
01-07,20:40,64.15224492979719,65.93,62.27
01-07,20:50,64.15224492979719,65.93,62.27
01-07,21:00,64.15224492979719,65.93,62.27
01-07,21:10,64.15224492979719,65.93,62.27
01-07,21:20,64.15224492979719,65.93,62.27
01-07,21:30,64.15224492979719,65.93,62.27
01-07,21:40,64.15224492979719,65.93,62.27
01-07,21:50,64.15224492979719,65.93,62.27
01-07,22:00,64.15224492979719,65.93,62.27
01-07,22:10,64.15224492979719,65.93,62.27
01-07,22:20,64.15224492979719,65.93,62.27
01-07,22:30,64.15224492979719,65.93,62.27
01-07,22:40,64.15224492979719,65.93,62.27
01-07,22:50,64.15224492979719,65.93,62.27
01-07,23:00,64.15224492979719,65.93,62.27
01-07,23:10,64.15224492979719,65.93,62.27
01-07,23:20,64.15224492979719,65.93,62.27
01-07,23:30,64.15224492979719,65.93,62.27
01-07,23:40,64.15224492979719,65.93,62.27
01-07,23:50,64.15224492979719,65.93,62.27
01-08,00:00,64.15224492979719,65.93,62.27
01-08,00:10,64.15224492979719,65.93,62.27
01-08,00:20,64.15224492979719,65.93,62.27
01-08,00:30,64.15224492979719,65.93,62.27
01-08,00:40,64.15224492979719,65.93,62.27
01-08,00:50,64.15224492979719,65.93,62.27
01-08,01:00,64.15224492979719,65.93,62.27
01-08,01:10,64.15224492979719,65.93,62.27
01-08,01:20,64.15224492979719,65.93,62.27
01-08,01:30,64.15224492979719,65.93,62.27
01-08,01:40,64.15224492979719,65.93,62.27
01-08,01:50,64.15224492979719,65.93,62.27
01-08,02:00,64.15224492979719,65.93,62.27
01-08,02:10,64.15224492979719,65.93,62.27
01-08,02:20,64.15224492979719,65.93,62.27
01-08,02:30,64.15224492979719,65.93,62.27
01-08,02:40,64.15224492979719,65.93,62.27
01-08,02:50,64.15224492979719,65.93,62.27
01-08,03:00,64.15224492979719,65.93,62.27
01-08,03:10,64.15224492979719,65.93,62.27
01-08,03:20,64.15224492979719,65.93,62.27
01-08,03:30,64.15224492979719,65.93,62.27
01-08,03:40,64.15224492979719,65.93,62.27
01-08,03:50,64.15224492979719,65.93,62.27
01-08,04:00,64.15224492979719,65.93,62.27
01-08,04:10,64.15224492979719,65.93,62.27
01-08,04:20,64.15224492979719,65.93,62.27
01-08,04:30,64.15224492979719,65.93,62.27
01-08,04:40,64.15224492979719,65.93,62.27
01-08,04:50,64.15224492979719,65.93,62.27
01-08,05:00,64.15224492979719,65.93,62.27
01-08,05:10,64.15224492979719,65.93,62.27
01-08,05:20,64.15224492979719,65.93,62.27
01-08,05:30,64.15224492979719,65.93,62.27
01-08,05:40,64.15224492979719,65.93,62.27
01-08,05:50,64.15224492979719,65.93,62.27
01-08,06:00,64.15224492979719,65.93,62.27
01-08,06:10,64.15224492979719,65.93,62.27
01-08,06:20,64.15224492979719,65.93,62.27
01-08,06:30,64.15224492979719,65.93,62.27
01-08,06:40,64.15224492979719,65.93,62.27
01-08,06:50,64.15224492979719,65.93,62.27
01-08,07:00,64.15224492979719,65.93,62.27
01-08,07:10,64.15224492979719,65.93,62.27
01-08,07:20,64.15224492979719,65.93,62.27
01-08,07:30,64.15224492979719,65.93,62.27
01-08,07:40,64.15224492979719,65.93,62.27
01-08,07:50,64.15224492979719,65.93,62.27
01-08,08:00,64.15224492979719,65.93,62.27
01-08,08:10,64.15224492979719,65.93,62.27
01-08,08:20,64.15224492979719,65.93,62.27
01-08,08:30,64.15224492979719,65.93,62.27
01-08,08:40,64.15224492979719,65.93,62.27
01-08,08:50,64.15224492979719,65.93,62.27
01-08,09:00,64.15224492979719,65.93,62.27
01-08,09:10,64.15224492979719,65.93,62.27
01-08,09:20,64.15224492979719,65.93,62.27
01-08,09:30,62.27,,62.27
01-08,09:40,62.27,,62.27
01-08,09:50,62.27,,62.27
01-08,10:00,62.27,,62.27
01-08,10:10,62.27,,62.27
01-08,10:20,62.27,,62.27
01-08,10:30,64.15224492979719,65.93,62.27
01-08,10:40,64.15224492979719,65.93,62.27
01-08,10:50,64.15224492979719,65.93,62.27
01-08,11:00,64.15224492979719,65.93,62.27
01-08,11:10,64.15224492979719,65.93,62.27
01-08,11:20,64.15224492979719,65.93,62.27
01-08,11:30,64.15224492979719,65.93,62.27
01-08,11:40,64.15224492979719,65.93,62.27
01-08,11:50,64.15224492979719,65.93,62.27
01-08,12:00,64.15224492979719,65.93,62.27
01-08,12:10,64.15224492979719,65.93,62.27
01-08,12:20,64.15224492979719,65.93,62.27
01-08,12:30,64.15224492979719,65.93,62.27
01-08,12:40,64.15224492979719,65.93,62.27
01-08,12:50,64.15224492979719,65.93,62.27
01-08,13:00,64.15224492979719,65.93,62.27
01-08,13:10,64.15224492979719,65.93,62.27
01-08,13:20,64.15224492979719,65.93,62.27
01-08,13:30,64.15224492979719,65.93,62.27
01-08,13:40,64.15224492979719,65.93,62.27
01-08,13:50,64.15224492979719,65.93,62.27
01-08,14:00,64.15224492979719,65.93,62.27
01-08,14:10,62.27,,62.27
01-08,14:20,62.27,,62.27
01-08,14:30,62.27,,62.27
01-08,14:40,62.27,,62.27
01-08,14:50,62.27,,62.27
01-08,15:00,62.27,,62.27
01-08,15:10,64.15224492979719,65.93,62.27
01-08,15:20,64.15224492979719,65.93,62.27
01-08,15:30,64.15224492979719,65.93,62.27
01-08,15:40,64.15224492979719,65.93,62.27
01-08,15:50,64.15224492979719,65.93,62.27
01-08,16:00,64.15224492979719,65.93,62.27
01-08,16:10,64.15224492979719,65.93,62.27
01-08,16:20,64.15224492979719,65.93,62.27
01-08,16:30,64.15224492979719,65.93,62.27
01-08,16:40,64.15224492979719,65.93,62.27
01-08,16:50,64.15224492979719,65.93,62.27
01-08,17:00,64.15224492979719,65.93,62.27
01-08,17:10,64.15224492979719,65.93,62.27
01-08,17:20,64.15224492979719,65.93,62.27
01-08,17:30,64.15224492979719,65.93,62.27
01-08,17:40,64.15224492979719,65.93,62.27
01-08,17:50,64.15224492979719,65.93,62.27
01-08,18:00,64.15224492979719,65.93,62.27
01-08,18:10,64.15224492979719,65.93,62.27
01-08,18:20,64.15224492979719,65.93,62.27
01-08,18:30,64.15224492979719,65.93,62.27
01-08,18:40,64.15224492979719,65.93,62.27
01-08,18:50,64.15224492979719,65.93,62.27
01-08,19:00,64.15224492979719,65.93,62.27
01-08,19:10,64.15224492979719,65.93,62.27
01-08,19:20,64.15224492979719,65.93,62.27
01-08,19:30,64.15224492979719,65.93,62.27
01-08,19:40,64.15224492979719,65.93,62.27
01-08,19:50,64.15224492979719,65.93,62.27
01-08,20:00,64.15224492979719,65.93,62.27
01-08,20:10,64.15224492979719,65.93,62.27
01-08,20:20,64.15224492979719,65.93,62.27
01-08,20:30,64.15224492979719,65.93,62.27
01-08,20:40,64.15224492979719,65.93,62.27
01-08,20:50,64.15224492979719,65.93,62.27
01-08,21:00,64.15224492979719,65.93,62.27
01-08,21:10,64.15224492979719,65.93,62.27
01-08,21:20,64.15224492979719,65.93,62.27
01-08,21:30,64.15224492979719,65.93,62.27
01-08,21:40,64.15224492979719,65.93,62.27
01-08,21:50,64.15224492979719,65.93,62.27
01-08,22:00,64.15224492979719,65.93,62.27
01-08,22:10,64.15224492979719,65.93,62.27
01-08,22:20,64.15224492979719,65.93,62.27
01-08,22:30,64.15224492979719,65.93,62.27
01-08,22:40,64.15224492979719,65.93,62.27
01-08,22:50,64.15224492979719,65.93,62.27
01-08,23:00,64.15224492979719,65.93,62.27
01-08,23:10,64.15224492979719,65.93,62.27
01-08,23:20,64.15224492979719,65.93,62.27
01-08,23:30,64.15224492979719,65.93,62.27
01-08,23:40,64.15224492979719,65.93,62.27
01-08,23:50,64.15224492979719,65.93,62.27
01-09,00:00,64.15224492979719,65.93,62.27
01-09,00:10,64.15224492979719,65.93,62.27
01-09,00:20,64.15224492979719,65.93,62.27
01-09,00:30,64.15224492979719,65.93,62.27
